constructorId,raceId,constructorStandingsId,name,nationality,standings_points,wins,circuit_name,location,country,year
6,296,3375,Ferrari,Italian,13.0,6,Circuit de Nevers Magny-Cours,Magny Cours,France,1992
18,296,3376,Minardi,Italian,0.0,6,Circuit de Nevers Magny-Cours,Magny Cours,France,1992
37,296,3377,March,British,3.0,6,Circuit de Nevers Magny-Cours,Magny Cours,France,1992
3,297,3378,Williams,British,116.0,7,Silverstone Circuit,Silverstone,UK,1992
1,297,3379,McLaren,British,38.0,7,Silverstone Circuit,Silverstone,UK,1992
22,297,3380,Benetton,Italian,42.0,7,Silverstone Circuit,Silverstone,UK,1992
32,297,3381,Team Lotus,British,7.0,7,Silverstone Circuit,Silverstone,UK,1992
27,297,3382,Ligier,French,3.0,7,Silverstone Circuit,Silverstone,UK,1992
29,297,3383,Footwork,British,5.0,7,Silverstone Circuit,Silverstone,UK,1992
17,297,3384,Jordan,Irish,0.0,7,Silverstone Circuit,Silverstone,UK,1992
33,297,3385,Larrousse,French,1.0,7,Silverstone Circuit,Silverstone,UK,1992
34,297,3386,Brabham,British,0.0,7,Silverstone Circuit,Silverstone,UK,1992
25,297,3387,Tyrrell,British,4.0,7,Silverstone Circuit,Silverstone,UK,1992
35,297,3388,Dallara,Italian,2.0,7,Silverstone Circuit,Silverstone,UK,1992
6,297,3389,Ferrari,Italian,13.0,7,Silverstone Circuit,Silverstone,UK,1992
18,297,3390,Minardi,Italian,0.0,7,Silverstone Circuit,Silverstone,UK,1992
37,297,3391,March,British,3.0,7,Silverstone Circuit,Silverstone,UK,1992
36,297,3392,Fondmetal,Italian,0.0,7,Silverstone Circuit,Silverstone,UK,1992
3,298,3393,Williams,British,126.0,8,Hockenheimring,Hockenheim,Germany,1992
1,298,3394,McLaren,British,44.0,8,Hockenheimring,Hockenheim,Germany,1992
22,298,3395,Benetton,Italian,49.0,8,Hockenheimring,Hockenheim,Germany,1992
32,298,3396,Team Lotus,British,7.0,8,Hockenheimring,Hockenheim,Germany,1992
27,298,3397,Ligier,French,4.0,8,Hockenheimring,Hockenheim,Germany,1992
29,298,3398,Footwork,British,5.0,8,Hockenheimring,Hockenheim,Germany,1992
17,298,3399,Jordan,Irish,0.0,8,Hockenheimring,Hockenheim,Germany,1992
33,298,3400,Larrousse,French,1.0,8,Hockenheimring,Hockenheim,Germany,1992
34,298,3401,Brabham,British,0.0,8,Hockenheimring,Hockenheim,Germany,1992
25,298,3402,Tyrrell,British,4.0,8,Hockenheimring,Hockenheim,Germany,1992
35,298,3403,Dallara,Italian,2.0,8,Hockenheimring,Hockenheim,Germany,1992
6,298,3404,Ferrari,Italian,15.0,8,Hockenheimring,Hockenheim,Germany,1992
18,298,3405,Minardi,Italian,0.0,8,Hockenheimring,Hockenheim,Germany,1992
37,298,3406,March,British,3.0,8,Hockenheimring,Hockenheim,Germany,1992
36,298,3407,Fondmetal,Italian,0.0,8,Hockenheimring,Hockenheim,Germany,1992
3,299,3408,Williams,British,132.0,8,Hungaroring,Budapest,Hungary,1992
1,299,3409,McLaren,British,58.0,8,Hungaroring,Budapest,Hungary,1992
22,299,3410,Benetton,Italian,51.0,8,Hungaroring,Budapest,Hungary,1992
32,299,3411,Team Lotus,British,10.0,8,Hungaroring,Budapest,Hungary,1992
27,299,3412,Ligier,French,4.0,8,Hungaroring,Budapest,Hungary,1992
29,299,3413,Footwork,British,5.0,8,Hungaroring,Budapest,Hungary,1992
17,299,3414,Jordan,Irish,0.0,8,Hungaroring,Budapest,Hungary,1992
33,299,3415,Larrousse,French,1.0,8,Hungaroring,Budapest,Hungary,1992
34,299,3416,Brabham,British,0.0,8,Hungaroring,Budapest,Hungary,1992
25,299,3417,Tyrrell,British,4.0,8,Hungaroring,Budapest,Hungary,1992
35,299,3418,Dallara,Italian,2.0,8,Hungaroring,Budapest,Hungary,1992
6,299,3419,Ferrari,Italian,16.0,8,Hungaroring,Budapest,Hungary,1992
18,299,3420,Minardi,Italian,0.0,8,Hungaroring,Budapest,Hungary,1992
37,299,3421,March,British,3.0,8,Hungaroring,Budapest,Hungary,1992
36,299,3422,Fondmetal,Italian,0.0,8,Hungaroring,Budapest,Hungary,1992
3,300,3423,Williams,British,142.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
1,300,3424,McLaren,British,60.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
22,300,3425,Benetton,Italian,64.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
32,300,3426,Team Lotus,British,11.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
27,300,3427,Ligier,French,4.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
29,300,3428,Footwork,British,5.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
17,300,3429,Jordan,Irish,0.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
33,300,3430,Larrousse,French,1.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
34,300,3431,Brabham,British,0.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
25,300,3432,Tyrrell,British,4.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
35,300,3433,Dallara,Italian,2.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
6,300,3434,Ferrari,Italian,16.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
18,300,3435,Minardi,Italian,0.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
37,300,3436,March,British,3.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
36,300,3437,Fondmetal,Italian,0.0,8,Circuit de Spa-Francorchamps,Spa,Belgium,1992
3,301,3438,Williams,British,144.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
1,301,3439,McLaren,British,73.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
22,301,3440,Benetton,Italian,74.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
32,301,3441,Team Lotus,British,11.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
27,301,3442,Ligier,French,4.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
29,301,3443,Footwork,British,5.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
17,301,3444,Jordan,Irish,0.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
33,301,3445,Larrousse,French,1.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
34,301,3446,Brabham,British,0.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
25,301,3447,Tyrrell,British,5.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
35,301,3448,Dallara,Italian,2.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
6,301,3449,Ferrari,Italian,16.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
18,301,3450,Minardi,Italian,0.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
37,301,3451,March,British,3.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
36,301,3452,Fondmetal,Italian,0.0,8,Autodromo Nazionale di Monza,Monza,Italy,1992
3,302,3453,Williams,British,154.0,9,Autódromo do Estoril,Estoril,Portugal,1992
1,302,3454,McLaren,British,83.0,9,Autódromo do Estoril,Estoril,Portugal,1992
22,302,3455,Benetton,Italian,77.0,9,Autódromo do Estoril,Estoril,Portugal,1992
32,302,3456,Team Lotus,British,13.0,9,Autódromo do Estoril,Estoril,Portugal,1992
27,302,3457,Ligier,French,4.0,9,Autódromo do Estoril,Estoril,Portugal,1992
29,302,3458,Footwork,British,6.0,9,Autódromo do Estoril,Estoril,Portugal,1992
17,302,3459,Jordan,Irish,0.0,9,Autódromo do Estoril,Estoril,Portugal,1992
33,302,3460,Larrousse,French,1.0,9,Autódromo do Estoril,Estoril,Portugal,1992
34,302,3461,Brabham,British,0.0,9,Autódromo do Estoril,Estoril,Portugal,1992
25,302,3462,Tyrrell,British,5.0,9,Autódromo do Estoril,Estoril,Portugal,1992
35,302,3463,Dallara,Italian,2.0,9,Autódromo do Estoril,Estoril,Portugal,1992
6,302,3464,Ferrari,Italian,16.0,9,Autódromo do Estoril,Estoril,Portugal,1992
18,302,3465,Minardi,Italian,0.0,9,Autódromo do Estoril,Estoril,Portugal,1992
37,302,3466,March,British,3.0,9,Autódromo do Estoril,Estoril,Portugal,1992
36,302,3467,Fondmetal,Italian,0.0,9,Autódromo do Estoril,Estoril,Portugal,1992
3,303,3468,Williams,British,164.0,10,Suzuka Circuit,Suzuka,Japan,1992
1,303,3469,McLaren,British,89.0,10,Suzuka Circuit,Suzuka,Japan,1992
22,303,3470,Benetton,Italian,81.0,10,Suzuka Circuit,Suzuka,Japan,1992
32,303,3471,Team Lotus,British,13.0,10,Suzuka Circuit,Suzuka,Japan,1992
27,303,3472,Ligier,French,4.0,10,Suzuka Circuit,Suzuka,Japan,1992
29,303,3473,Footwork,British,6.0,10,Suzuka Circuit,Suzuka,Japan,1992
17,303,3474,Jordan,Irish,0.0,10,Suzuka Circuit,Suzuka,Japan,1992
33,303,3475,Larrousse,French,1.0,10,Suzuka Circuit,Suzuka,Japan,1992
34,303,3476,Brabham,British,0.0,10,Suzuka Circuit,Suzuka,Japan,1992
25,303,3477,Tyrrell,British,8.0,10,Suzuka Circuit,Suzuka,Japan,1992
35,303,3478,Dallara,Italian,2.0,10,Suzuka Circuit,Suzuka,Japan,1992
6,303,3479,Ferrari,Italian,18.0,10,Suzuka Circuit,Suzuka,Japan,1992
18,303,3480,Minardi,Italian,1.0,10,Suzuka Circuit,Suzuka,Japan,1992
37,303,3481,March,British,3.0,10,Suzuka Circuit,Suzuka,Japan,1992
36,303,3482,Fondmetal,Italian,0.0,10,Suzuka Circuit,Suzuka,Japan,1992
3,304,3483,Williams,British,164.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
1,304,3484,McLaren,British,99.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
22,304,3485,Benetton,Italian,91.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
32,304,3486,Team Lotus,British,13.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
27,304,3487,Ligier,French,6.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
29,304,3488,Footwork,British,6.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
17,304,3489,Jordan,Irish,1.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
33,304,3490,Larrousse,French,1.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
34,304,3491,Brabham,British,0.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
25,304,3492,Tyrrell,British,8.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
35,304,3493,Dallara,Italian,2.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
6,304,3494,Ferrari,Italian,21.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
18,304,3495,Minardi,Italian,1.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
37,304,3496,March,British,3.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
36,304,3497,Fondmetal,Italian,0.0,10,Adelaide Street Circuit,Adelaide,Australia,1992
36,305,8247,Fondmetal,Italian,0.0,0,Phoenix street circuit,Phoenix,USA,1991
42,305,8246,Coloni,Italian,0.0,0,Phoenix street circuit,Phoenix,USA,1991
35,305,8245,Dallara,Italian,0.0,0,Phoenix street circuit,Phoenix,USA,1991
27,305,8244,Ligier,French,0.0,0,Phoenix street circuit,Phoenix,USA,1991
41,305,8243,Leyton House,British,0.0,0,Phoenix street circuit,Phoenix,USA,1991
29,305,8242,Footwork,British,0.0,0,Phoenix street circuit,Phoenix,USA,1991
3,305,8241,Williams,British,0.0,0,Phoenix street circuit,Phoenix,USA,1991
32,305,8240,Team Lotus,British,0.0,0,Phoenix street circuit,Phoenix,USA,1991
34,305,8239,Brabham,British,0.0,0,Phoenix street circuit,Phoenix,USA,1991
17,305,8238,Jordan,Irish,0.0,0,Phoenix street circuit,Phoenix,USA,1991
36,306,8265,Fondmetal,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
42,306,8264,Coloni,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
35,306,8263,Dallara,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
27,306,8262,Ligier,French,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
41,306,8261,Leyton House,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
29,306,8260,Footwork,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
3,306,8259,Williams,British,6.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
32,306,8258,Team Lotus,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
34,306,8257,Brabham,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
17,306,8256,Jordan,Irish,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
18,306,8255,Minardi,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
39,306,8254,AGS,French,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
40,306,8253,Lambo,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
33,306,8252,Larrousse,French,1.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1991
26,307,8284,Lola,British,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
36,307,8283,Fondmetal,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
42,307,8282,Coloni,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
35,307,8281,Dallara,Italian,4.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
27,307,8280,Ligier,French,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
41,307,8279,Leyton House,British,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
29,307,8278,Footwork,British,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
3,307,8277,Williams,British,6.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
32,307,8276,Team Lotus,British,3.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
34,307,8275,Brabham,British,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
17,307,8274,Jordan,Irish,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
18,307,8273,Minardi,Italian,3.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
39,307,8272,AGS,French,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
40,307,8271,Lambo,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
33,307,8270,Larrousse,French,1.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1991
26,308,8303,Lola,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
36,308,8302,Fondmetal,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
42,308,8301,Coloni,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
35,308,8300,Dallara,Italian,5.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
27,308,8299,Ligier,French,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
41,308,8298,Leyton House,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
29,308,8297,Footwork,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
3,308,8296,Williams,British,12.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
32,308,8295,Team Lotus,British,3.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
34,308,8294,Brabham,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
17,308,8293,Jordan,Irish,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
18,308,8292,Minardi,Italian,3.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
39,308,8291,AGS,French,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
40,308,8290,Lambo,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
33,308,8289,Larrousse,French,1.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
25,308,8288,Tyrrell,British,5.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1991
26,309,8322,Lola,British,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
36,309,8321,Fondmetal,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
42,309,8320,Coloni,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
35,309,8319,Dallara,Italian,5.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
27,309,8318,Ligier,French,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
41,309,8317,Leyton House,British,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
29,309,8316,Footwork,British,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
3,309,8315,Williams,British,17.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
32,309,8314,Team Lotus,British,3.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
34,309,8313,Brabham,British,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
17,309,8312,Jordan,Irish,5.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
18,309,8311,Minardi,Italian,3.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
39,309,8310,AGS,French,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
40,309,8309,Lambo,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
33,309,8308,Larrousse,French,1.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
25,309,8307,Tyrrell,British,11.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1991
26,310,8341,Lola,British,1.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
36,310,8340,Fondmetal,Italian,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
42,310,8339,Coloni,Italian,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
35,310,8338,Dallara,Italian,5.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
27,310,8337,Ligier,French,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
41,310,8336,Leyton House,British,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
29,310,8335,Footwork,British,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
3,310,8334,Williams,British,33.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
32,310,8333,Team Lotus,British,3.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
34,310,8332,Brabham,British,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
17,310,8331,Jordan,Irish,8.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
18,310,8330,Minardi,Italian,3.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
39,310,8329,AGS,French,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
40,310,8328,Lambo,Italian,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
33,310,8327,Larrousse,French,1.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
25,310,8326,Tyrrell,British,11.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1991
26,311,8360,Lola,British,1.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
36,311,8359,Fondmetal,Italian,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
42,311,8358,Coloni,Italian,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
35,311,8357,Dallara,Italian,5.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
27,311,8356,Ligier,French,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
41,311,8355,Leyton House,British,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
29,311,8354,Footwork,British,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
3,311,8353,Williams,British,45.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
32,311,8352,Team Lotus,British,3.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
34,311,8351,Brabham,British,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
17,311,8350,Jordan,Irish,9.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
18,311,8349,Minardi,Italian,3.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
39,311,8348,AGS,French,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
40,311,8347,Lambo,Italian,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
33,311,8346,Larrousse,French,1.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
25,311,8345,Tyrrell,British,11.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,1991
26,312,8379,Lola,British,1.0,0,Silverstone Circuit,Silverstone,UK,1991
36,312,8378,Fondmetal,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,1991
42,312,8377,Coloni,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,1991
35,312,8376,Dallara,Italian,5.0,0,Silverstone Circuit,Silverstone,UK,1991
27,312,8375,Ligier,French,0.0,0,Silverstone Circuit,Silverstone,UK,1991
41,312,8374,Leyton House,British,0.0,0,Silverstone Circuit,Silverstone,UK,1991
29,312,8373,Footwork,British,0.0,0,Silverstone Circuit,Silverstone,UK,1991
3,312,8372,Williams,British,55.0,0,Silverstone Circuit,Silverstone,UK,1991
32,312,8371,Team Lotus,British,3.0,0,Silverstone Circuit,Silverstone,UK,1991
34,312,8370,Brabham,British,0.0,0,Silverstone Circuit,Silverstone,UK,1991
17,312,8369,Jordan,Irish,10.0,0,Silverstone Circuit,Silverstone,UK,1991
18,312,8368,Minardi,Italian,3.0,0,Silverstone Circuit,Silverstone,UK,1991
39,312,8367,AGS,French,0.0,0,Silverstone Circuit,Silverstone,UK,1991
40,312,8366,Lambo,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,1991
33,312,8365,Larrousse,French,1.0,0,Silverstone Circuit,Silverstone,UK,1991
25,312,8364,Tyrrell,British,11.0,0,Silverstone Circuit,Silverstone,UK,1991
26,313,8398,Lola,British,1.0,0,Hockenheimring,Hockenheim,Germany,1991
36,313,8397,Fondmetal,Italian,0.0,0,Hockenheimring,Hockenheim,Germany,1991
42,313,8396,Coloni,Italian,0.0,0,Hockenheimring,Hockenheim,Germany,1991
35,313,8395,Dallara,Italian,5.0,0,Hockenheimring,Hockenheim,Germany,1991
27,313,8394,Ligier,French,0.0,0,Hockenheimring,Hockenheim,Germany,1991
41,313,8393,Leyton House,British,0.0,0,Hockenheimring,Hockenheim,Germany,1991
29,313,8392,Footwork,British,0.0,0,Hockenheimring,Hockenheim,Germany,1991
3,313,8391,Williams,British,71.0,0,Hockenheimring,Hockenheim,Germany,1991
32,313,8390,Team Lotus,British,3.0,0,Hockenheimring,Hockenheim,Germany,1991
34,313,8389,Brabham,British,0.0,0,Hockenheimring,Hockenheim,Germany,1991
17,313,8388,Jordan,Irish,13.0,0,Hockenheimring,Hockenheim,Germany,1991
18,313,8387,Minardi,Italian,3.0,0,Hockenheimring,Hockenheim,Germany,1991
39,313,8386,AGS,French,0.0,0,Hockenheimring,Hockenheim,Germany,1991
40,313,8385,Lambo,Italian,0.0,0,Hockenheimring,Hockenheim,Germany,1991
33,313,8384,Larrousse,French,1.0,0,Hockenheimring,Hockenheim,Germany,1991
25,313,8383,Tyrrell,British,11.0,0,Hockenheimring,Hockenheim,Germany,1991
26,314,8417,Lola,British,1.0,0,Hungaroring,Budapest,Hungary,1991
36,314,8416,Fondmetal,Italian,0.0,0,Hungaroring,Budapest,Hungary,1991
42,314,8415,Coloni,Italian,0.0,0,Hungaroring,Budapest,Hungary,1991
35,314,8414,Dallara,Italian,5.0,0,Hungaroring,Budapest,Hungary,1991
27,314,8413,Ligier,French,0.0,0,Hungaroring,Budapest,Hungary,1991
41,314,8412,Leyton House,British,1.0,0,Hungaroring,Budapest,Hungary,1991
29,314,8411,Footwork,British,0.0,0,Hungaroring,Budapest,Hungary,1991
3,314,8410,Williams,British,81.0,0,Hungaroring,Budapest,Hungary,1991
32,314,8409,Team Lotus,British,3.0,0,Hungaroring,Budapest,Hungary,1991
34,314,8408,Brabham,British,0.0,0,Hungaroring,Budapest,Hungary,1991
17,314,8407,Jordan,Irish,13.0,0,Hungaroring,Budapest,Hungary,1991
18,314,8406,Minardi,Italian,3.0,0,Hungaroring,Budapest,Hungary,1991
39,314,8405,AGS,French,0.0,0,Hungaroring,Budapest,Hungary,1991
40,314,8404,Lambo,Italian,0.0,0,Hungaroring,Budapest,Hungary,1991
33,314,8403,Larrousse,French,1.0,0,Hungaroring,Budapest,Hungary,1991
25,314,8402,Tyrrell,British,11.0,0,Hungaroring,Budapest,Hungary,1991
36,315,8435,Fondmetal,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
42,315,8434,Coloni,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
35,315,8433,Dallara,Italian,5.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
27,315,8432,Ligier,French,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
41,315,8431,Leyton House,British,1.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
29,315,8430,Footwork,British,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
3,315,8429,Williams,British,83.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
32,315,8428,Team Lotus,British,3.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
34,315,8427,Brabham,British,1.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
17,315,8426,Jordan,Irish,13.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
18,315,8425,Minardi,Italian,3.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
39,315,8424,AGS,French,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
40,315,8423,Lambo,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
33,315,8422,Larrousse,French,1.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
25,315,8421,Tyrrell,British,11.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
22,315,8420,Benetton,Italian,30.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1991
36,316,8454,Fondmetal,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
42,316,8453,Coloni,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
35,316,8452,Dallara,Italian,5.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
27,316,8451,Ligier,French,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
41,316,8450,Leyton House,British,1.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
29,316,8449,Footwork,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
3,316,8448,Williams,British,93.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
32,316,8447,Team Lotus,British,3.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
34,316,8446,Brabham,British,1.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
17,316,8445,Jordan,Irish,13.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
18,316,8444,Minardi,Italian,3.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
